name,code,population,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
Zoeterwoude,GM0638,8794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,2,0,1,0,2,1,0,3,3,2,1,3,5,1,0,0,1,5,2,5,1,8,2,3,5,4,12,3,1,3,3,3,5,7,10,6,5,2,3,8,4,4,4,1,1,1,3,4,3,2,2,2,1,4,6,4,3,3,3,3,7,4,7,4,3,2,3,4,2,4,3,0,5,1,0,3,0,5,0,3,2,8,5,9,4,1,5,8,2,2,5,5,3,5,15
Zwijndrecht,GM0642,44778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,1,2,3,0,1,3,1,0,2,1,1,0,3,4,1,12,3,7,2,5,3,7,7,10,3,4,0,2,3,5,4,2,2,0,0,1,1,5,1,3,0,0,3,1,1,3,1,3,2,0,1,1,0,5,0,1,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3,7,2,1,3,2,2,4,2,4,0,3,2,1,1,1,0,0,1,1,1,2,2,0,3,0,0,1,2,1,0,3,2,1,5,3,4,3,2,5,2,9,6,8,7,9,10,3,11,7,9,13,8,8,8,6,13,13,18,11,14,23,29,23,15,22,27,26,27,25,30,22,18,33,22,22,28,47,58,40,42,41,41,29,42,55,34,45,52,39,29,19,28,34,21,20,14,29,27,25,21,27,19,12,7,27,14,17,13,14,7,5,11,9,18,15,20,5,24,13,1,22,11,19,17,19,14,26,30,20,22,16,29,25,22,25,25,24,24,23,45
Borsele,GM0654,22758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,2,0,2,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,2,0,1,2,0,2,1,1,2,0,0,1,0,1,4,1,4,2,1,2,3,7,6,3,0,1,3,2,4,3,3,3,2,4,1,5,5,6,0,5,3,7,4,6,1,4,3,1,2,12,4,3,6,4,3,6,3,4,2,1,3,4,3,6,13,1,8,3,0,1,4,4,2,3,1,3,1,2,3,4,3,7,6,1,6,3,7,6,4,5,4,9,22,14,19,6,19,11,13,6
Goes,GM0664,38556,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,0,4,1,4,4,1,1,2,0,1,2,2,2,2,2,0,17,1,2,0,3,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,2,6,7,4,5,9,5,4,1,1,3,1,2,1,2,3,5,3,0,0,0,0,2,0,1,2,3,1,9,2,1,1,0,1,1,0,0,0,1,1,1,0,2,0,1,0,0,3,0,1,0,0,0,0,0,4,2,0,1,0,0,2,0,0,2,0,8,2,2,3,4,0,1,4,1,1,2,1,0,2,3,4,7,3,1,4,5,11,6,4,6,4,0,5,6,6,12,8,5,6,5,2,14,4,6,7,12,13,20,9,14,14,9,6,13,10,3,9,6,7,9,7,9,8,3,8,8,7,7,13,1,0,6,7,2,7,2,6,7,7,3,1,5,11,7,9,2,5,3,14,4,10,9,7,2,6,10,7,15,12,6,10,10,12,6
West Maas en Waal,GM0668,19537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,2,2,1,2,2,2,0,0,2,0,4,4,0,0,2,3,8,6,3,4,2,2,2,0,1,5,1,1,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,2,3,0,1,0,8,1,3,2,2,5,6,3,0,2,4,3,5,7,8,2,10,5,5,5,8,4,12,12,10,2,8,7,11,20,11,9,15,13,8,3,11,4,7,8,9,3,3,2,5,3,4,6,5,3,2,4,4,6,2,1,3,6,1,9,2,1,4,1,2,0,4,2,5,8,9,4,2,11,8,5,5,6,10,11,6,13,5,20,9,8,14,4
Hulst,GM0677,27593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,1,2,0,3,1,4,0,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,2,0,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,3,6,0,1,0,2,4,3,4,5,3,5,1,2,3,8,2,6,6,1,8,7,8,7,10,9,4,11,1,11,2,13,11,13,18,18,17,14,6,28,14,9,21,13,15,15,12,7,13,17,8,8,12,12,4,9,16,5,9,7,16,4,5,10,12,6,10,3,7,4,2,12,3,7,8,3,1,6,19,12,11,5,3,3,4,15,18,11,3,4,11,12
Kapelle,GM0678,12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,3,0,2,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,3,3,0,1,2,0,3,5,0,5,1,3,2,1,3,3,0,2,2,2,2,6,3,3,1,2,3,0,3,3,1,0,2,1,1,0,0,1,1,0,0,3,1,0,2,3,0,1,0,2,3,1,0,0,1,2,1,3,4,2,2,2,0,3,2,6,2,1,3,5,13,12,10,6,10,11,18,18
Middelburg,GM0687,49009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,3,1,2,2,1,2,1,0,3,1,3,2,0,1,2,0,0,1,0,2,1,2,1,0,2,0,0,1,1,0,3,1,1,0,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,4,0,3,3,2,1,2,1,0,0,0,2,0,0,2,1,1,0,2,1,2,1,1,0,0,2,2,1,3,3,1,1,0,0,0,2,0,1,0,0,1,0,4,3,1,2,2,0,3,1,1,1,2,4,1,1,4,3,3,1,2,5,2,5,4,0,2,1,3,1,0,9,4,4,3,3,5,4,4,2,2,11,6,5,4,9,6,1,5,1,9,5,8,11,18,1,15,11,20,16,12,8,19,17,16,8,4,10,7,2,12,4,2,3,5,4,6,13,3,5,12,6,4,4,11,4,4,4,3,5,7,12,8,6,4,6,6,11,12,24,13,23,10,7,10,26,27,18,7,18,24,31,24
Reimerswaal,GM0703,22916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,2,2,1,0,2,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,5,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,2,1,6,3,5,5,4,10,11,5,8,3,12,7,5,9,0,4,3,4,2,9,7,7,1,15,3,9,3,4,6,20,9,3,0,2,1,3,3,3,5,1,2,1,6,5,6,3,4,9,5,3,8,7,5,11,15,4,4,5,11,11,21,8,5,3,6,9,15,23,12,11,8,13,14,19,24,9,15,17,24,19
Terneuzen,GM0715,54435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,4,4,2,1,1,2,3,2,4,4,2,2,6,3,2,9,6,5,4,1,7,0,0,6,3,2,0,0,1,5,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,0,1,0,2,1,4,0,0,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,2,1,2,2,3,5,0,0,0,0,4,7,2,4,4,7,12,4,5,5,4,6,4,3,3,14,16,14,16,15,14,8,21,2,7,4,12,9,24,12,11,12,16,15,22,19,19,27,22,11,28,13,12,13,31,17,23,20,24,10,25,47,8,12,19,30,12,17,18,40,13,15,18,19,15,13,24,10,11,24,11,11,28,38,33,30,29,16,38,31,62,38,28,44,25,34,34
Tholen,GM0716,25993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,2,2,2,1,6,5,5,4,1,4,7,7,5,1,6,6,4,3,8,6,6,2,5,0,1,4,5,3,2,2,1,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,2,0,1,1,2,1,0,0,0,1,0,3,1,4,1,2,1,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,2,2,3,2,0,3,0,1,2,3,0,4,2,6,5,8,5,9,9,7,1,8,5,6,4,7,11,5,2,11,12,13,9,22,8,13,22,25,9,21,19,9,12,20,9,4,8,10,8,4,10,31,16,7,14,7,15,22,4,18,14,9,6,10,8,8,3,7,4,1,8,13,5,8,3,4,5,3,19,19,4,14,7,9,8,10,8,18,10,18,11,17,17
Veere,GM0717,21994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,1,3,0,0,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,1,0,0,1,1,1,1,1,0,1,0,0,0,1,6,0,1,0,3,1,0,3,1,0,5,5,3,5,4,1,1,2,3,1,2,0,4,4,2,4,1,2,0,2,0,1,1,3,5,2,3,2,3,4,9,0,5,3,1,2,6,1,1,0,3,3,2,2,3,0,2,1,1,0,1,2,1,2,4,3,2,3,21,12,8,5,4,10,18,10,17,7,20,19,10,20
Vlissingen,GM0718,44296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,3,1,1,1,2,2,0,9,3,5,2,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,0,2,1,0,0,2,1,2,5,4,5,0,0,1,1,2,1,0,1,0,1,1,0,0,3,1,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,0,0,1,0,2,0,2,0,4,0,2,3,4,0,2,1,0,1,1,0,2,1,5,0,2,7,2,3,4,6,4,11,5,4,4,6,5,4,12,9,7,4,6,6,9,7,6,12,7,7,9,13,6,17,10,11,10,9,9,8,6,4,2,11,16,16,8,3,5,10,6,7,3,5,3,6,3,6,1,5,4,10,4,3,2,9,11,0,10,6,3,8,6,5,6,12,5,3,10,12,18,24,8,20,14,17,27
De Ronde Venen,GM0736,44642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,2,1,3,5,0,2,5,1,3,5,1,0,7,4,0,2,4,0,1,0,2,2,1,2,6,3,0,2,2,0,4,2,0,0,1,0,0,1,1,0,1,1,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3,0,1,2,1,0,2,1,2,3,4,6,0,4,1,1,1,2,2,0,3,1,2,1,0,2,3,0,1,2,1,0,2,3,2,1,8,3,4,6,3,5,8,4,3,2,6,4,4,11,4,10,7,14,11,4,9,6,17,17,15,18,10,22,20,12,13,13,30,11,11,23,27,22,24,17,26,30,25,29,28,17,25,10,37,28,25,19,14,17,28,12,20,15,15,5,9,15,29,19,8,12,17,15,8,20,14,10,17,7,7,10,16,16,10,21,10,16,14,15,10,16,10,8,21,25,27,22,30,35,20,28,37,18,24,28,34,25,19,26,24
Tytsjerksteradiel,GM0737,32049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,2,4,1,1,5,1,0,5,3,6,4,8,5,2,12,6,6,5,7,8,7,10,7,6,8,8,5,5,5,6,5,1,4,7,1,11,3,4,4,6,6,5,4,7,1,4,3,3,0,4,1,5,4,3,2,6,1,6,2,4,4,2,3,5,2,5,2,3,0,6,7,3,3,3,5,3,4,8,1,4,3,9,3,8,12,5,12,7,10,8,11,13,7,2,13
Asten,GM0743,16768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,2,2,5,2,0,1,2,2,0,1,3,0,1,4,2,1,5,0,6,1,5,3,3,1,2,0,3,2,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0,0,1,1,1,1,3,2,3,3,9,10,7,2,4,3,0,5,11,7,2,4,3,7,6,5,12,9,3,6,13,11,5,14,25,11,10,12,8,6,6,4,8,4,3,1,4,4,5,8,3,9,2,0,6,10,3,7,7,3,2,3,4,5,7,6,7,4,3,14,8,6,9,6,5,7,8,9,7,9,0,13,14,15,10,10,8,13,7,16
Baarle-Nassau,GM0744,6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,1,1,0,0,2,0,0,0,0,5,1,2,3,0,3,3,2,3,3,1,2,4,6,4,4,4,8,1,3,5,6,10,5,3,7,4,3,2,1,3,0,4,2,1,2,4,1,2,3,1,1,4,6,6,2,2,1,4,2,1,1,2,0,0,2,2,0,6,4,4,4,3,2,3,2,5,3,2,2,4,1,1,1,0
Bergen op Zoom,GM0748,67609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,2,1,1,2,0,0,1,2,2,0,0,4,3,4,2,2,1,3,0,1,4,6,5,1,1,3,1,1,6,4,7,2,3,3,5,3,1,1,1,1,2,6,2,0,2,2,0,0,1,0,5,2,2,0,0,3,3,1,1,5,8,0,6,1,0,0,1,6,0,4,1,2,1,0,0,0,0,0,1,0,3,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,2,3,1,0,0,0,0,1,1,1,0,2,0,3,6,10,4,13,8,15,15,19,41,16,13,12,6,1,9,1,4,0,7,4,5,2,2,1,1,3,0,2,1,1,0,1,0,0,1,2,2,0,2,6,2,0,2,4,5,3,5,8,5,9,2,10,13,9,10,12,10,7,16,15,18,16,13,15,32,27,21,29,24,23,46,43,25,25,39,45,48,48,49,53,31,46,35,44,43,70,74,63,36,64,47,38,41,85,57,46,28,42,15,47,33,45,28,35,43,59,46,37,30,29,39,24,50,22,29,26,14,19,19,11,24,18,18,26,14,24,24,21,28,19,30,40,20,34,27,30,20,21,55,31,20,38,25,14,23,26
Best,GM0753,30162,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,2,3,3,1,2,2,2,2,0,2,2,2,2,1,1,0,2,2,0,5,3,1,0,0,0,0,0,1,0,1,0,1,0,2,0,4,1,1,0,1,2,1,2,1,0,1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1,1,0,0,0,1,4,0,0,3,0,2,3,0,1,1,2,2,0,1,1,1,1,1,0,0,2,1,2,3,0,1,3,2,1,1,6,0,4,3,3,4,6,3,3,6,9,4,3,11,2,9,17,16,12,14,17,9,11,10,13,15,19,16,12,19,17,14,25,20,13,15,5,10,13,20,12,7,13,3,11,11,4,8,5,7,13,7,3,12,5,11,5,5,4,14,12,14,8,7,7,6,9,6,12,6,10,14,15,15,22,13,19,30,20,10,32,36,31,41,33,25,31,21,27
